3.995233238903857398e+00,3.915990196637259224e+00,7.763433032301358949e-01
2.095594875930244072e+00,1.558478232730037938e+00,2.119621077557869437e+00
1.076887585629771493e+00,1.979814993068155893e+00,2.019022294309230414e+00
2.663454409589732563e+00,4.261772635746019056e+00,9.829991831388382728e-01
-7.000169119023098574e-01,3.995975116706651953e+00,1.211670457426161196e+00
-2.126870106464373578e-01,-1.296023963547518143e+00,2.442640115261088152e+00
1.904583753647596467e+00,2.972471307558868681e+00,2.054325288840808561e+00
8.886609186557645756e-01,1.912177272039197184e+00,1.104967574232723848e+00
-1.715115760058273153e+00,7.698310382924500317e-01,1.730194657201651776e+00
2.554120984337917122e+00,2.121980336568291214e+00,2.331015563903597876e+00
-9.652459323813733505e-01,7.089735106123216113e-01,1.254428004541404462e+00
3.142397659864450077e+00,4.560636864174532512e+00,2.218176146239830171e+00
-3.208042267362293032e+00,5.078304254333967371e+00,2.253443237931812781e+00
2.249425172362759184e+00,5.079875270893383643e-01,1.832242980385059283e+00
5.096183248349142048e-01,1.300752428634800673e+00,9.455380946604954318e-01
-1.572284623243067614e-01,1.063153367705466756e+00,1.099241320104578978e+00
-4.249076263096664974e+00,4.370187650641466526e+00,2.044793832065879169e+00
3.881954853790231752e+00,-1.372477961410764280e+00,1.423029426949846687e+00
1.370442957803447825e+00,4.344614322285335284e+00,2.164610561794450216e+00
8.323015918309852879e-01,-7.692633347122255216e-01,2.302794375241016045e+00
2.535197456959519258e+00,3.226878417639126972e+00,2.178341155566506870e+00
2.735540705607213852e+00,2.102646367962660356e+00,6.518998709724321827e-01
2.347857835981326247e+00,1.368980125861077646e+00,2.170437797773394184e+00
8.024919627290039159e-02,3.617210006220483720e-01,6.687358197165875762e-01
1.310850681715040267e+00,-5.006995926817984888e+00,2.659706204897667625e+00
2.069786399644568675e+00,-1.763517040706870986e+00,1.794023628252541691e+00
-2.514431771492375844e-01,4.672694175491577617e+00,1.629193948679557469e+00
-1.223566649898732095e+00,-3.726375418884453339e-01,2.054296000009444789e+00
1.074222969352476298e-01,1.307085313764116741e+00,1.150349517609396077e+00
3.221813488956531302e+00,-7.105299808905227721e-01,1.859378817860683153e+00
-2.309540206214016678e+00,-1.534606540472092995e+00,1.640566160846578025e+00
2.830145871944147018e+00,5.998530958229597587e-01,1.720417792391629952e+00
5.389418234921521389e-01,-1.010435358414616402e-01,1.650656027447129137e+00
-1.668349833164519680e-01,1.653610260846707369e+00,1.482168335539309822e+00
-4.011661228637156462e+00,4.745884137650958401e+00,1.595071876865936211e+00
2.931623161471048178e+00,3.678556294745273014e+00,1.270371884460476331e+00
-2.792949929707111423e+00,4.502948340077921330e-01,1.978041604072683590e+00
-3.376167217845549295e+00,-5.673781056057931593e-01,1.904137943677902900e+00
3.668680893805825960e+00,3.791384453657113518e+00,1.346941287606517434e+00
-1.178465970289703790e-01,-1.413613810101622015e+00,1.632502870754147128e+00
-4.024773745630305655e-02,-5.191657378194829420e-01,1.597860850249504860e+00
3.952903632255468480e+00,3.915883084466815767e+00,1.001113264773099587e+00
3.912657951861948646e+00,-6.204597774106570540e-01,1.826885267190597961e+00
3.445033247322086822e-01,-1.611091737233082632e+00,1.548775041152685272e+00
1.190595588556485396e+00,-1.928637082639266254e-01,1.735221733285435608e+00
-1.451187261254949235e+00,4.220053118199182940e+00,1.043510076926650765e+00
2.281525040061909593e+00,4.430376508231455013e+00,1.551339238958854505e+00
-1.444182176197594814e+00,3.904807694135363327e+00,1.732729737356250688e+00
4.229507161376400148e-01,4.829902510499146651e+00,1.506736813797837193e+00
-4.018852573963618724e+00,-1.647023629657129895e+00,2.325116763701965628e+00
3.270183437695425965e+00,4.614174805885073560e+00,2.104553813847687582e+00
-3.886585486435532033e-01,3.547684444383336633e+00,1.365132687996368777e+00
-2.109616558523493168e+00,7.120876701533251918e-01,1.585184669157167381e+00
-1.718088904283080254e+00,2.031412592248575955e+00,7.743546969975079186e-01
-3.320562998322635906e-01,-1.305959778101151159e-01,1.505399934866246348e+00
-2.992152375004264897e+00,1.271852795493788157e+00,1.525354640857647492e+00
4.055471663985139585e+00,8.861130152950549288e-01,1.266384972940973519e+00
-3.567216666393938418e+00,-9.691429526473172018e-01,1.664019959779573732e+00
-3.876155230817651010e+00,1.168230732071102729e+00,1.879060594310025589e+00
3.244735304506203732e+00,2.129722688233692374e+00,1.743926411299181023e+00
3.638607880427180419e-01,-1.416923002421466293e-02,2.312333219473354351e+00
3.451430324438335973e+00,2.825233766235826671e+00,1.582222433019831787e+00
-1.315103426174097478e+00,-7.880319397591772912e-01,2.324386635278054225e+00
-2.185701342322879270e+00,-8.845331910313420920e-01,1.515820868705957558e+00
-2.682266030727317840e+00,3.589461062249350576e-01,2.091629884812194362e+00
3.112991645145781305e+00,1.805656878213057759e+00,1.224595330227139289e+00
1.452597012052592618e+00,1.442143660588064868e+00,2.049672064915382563e+00
2.430576359831233546e+00,-4.445448463434279240e+00,-1.720693259790917473e-02
-5.209656460894684926e-01,4.530248187984546426e+00,7.526064694671765753e-01
2.030637357676896571e+00,2.091816256117481565e+00,2.038557499994348987e+00
-4.113847855247119156e-01,5.265362660375583204e-01,1.224774279919341513e+00
2.448557344969973570e+00,-1.489133651392497981e-01,1.709175739468915989e+00
-4.126998660785353934e+00,2.753824622593140425e+00,1.709642587749295561e+00
6.500639161654238052e-01,4.635106572730076202e+00,2.011858957183058294e+00
3.716517234124788516e+00,4.188875797058705608e+00,6.093341555425171308e-01
-3.818651007200045022e+00,6.723368151894871581e+00,2.792923347279771651e+00
